time_s,propensity_tau_r_20s,propensity_tau_r_60s,propensity_tau_r_100s,propensity_tau_r_160s
4290.25,106.01616195826006,90.59465397096395,80.2264587535807,21.79862141690769
4295.25,106.01616195826006,90.59465397096395,80.2264587535807,21.79862141690769
4300.25,106.01616195826006,90.59465397096395,80.2264587535807,21.79862141690769
4305.25,106.01616195826006,90.59465397096395,80.2264587535807,21.79862141690769
4310.25,106.01616195826006,90.59465397096395,80.2264587535807,21.79862141690769
4315.25,106.01616195826006,90.59465397096395,80.2264587535807,23.42541553092647
4320.25,106.01616195826006,90.59465397096395,80.2264587535807,23.42541553092647
4325.25,106.01616195826006,90.59465397096395,80.2264587535807,23.42541553092647
4330.25,106.01616195826006,90.59465397096395,80.2264587535807,23.42541553092647
4335.25,106.01616195826006,92.98515731044084,80.2264587535807,23.42541553092647
4340.25,106.01616195826006,92.98515731044084,80.2264587535807,23.42541553092647
4345.25,107.16411361860514,92.98515731044084,80.2264587535807,23.42541553092647
4350.25,110.15134688436055,92.98515731044084,80.2264587535807,23.42541553092647
4355.25,110.15134688436055,92.98515731044084,80.2264587535807,23.42541553092647
4360.25,110.15134688436055,92.98515731044084,80.2264587535807,23.42541553092647
4365.25,110.15134688436055,92.98515731044084,80.2264587535807,23.42541553092647
4370.25,110.15134688436055,92.98515731044084,80.2264587535807,23.42541553092647
4375.25,110.15134688436055,92.98515731044084,80.86334925195546,23.42541553092647
4380.25,110.15134688436055,92.98515731044084,80.86334925195546,23.42541553092647
4385.25,110.15134688436055,92.98515731044084,80.86334925195546,23.42541553092647
4390.25,110.15134688436055,92.98515731044084,80.86334925195546,23.42541553092647
4395.25,110.15134688436055,92.98515731044084,82.90733635840567,23.42541553092647
4400.25,110.15134688436055,92.98515731044084,82.90733635840567,23.42541553092647
4405.25,110.15134688436055,92.98515731044084,82.90733635840567,23.42541553092647
4410.25,110.15134688436055,92.98515731044084,82.90733635840567,23.42541553092647
4415.25,110.15134688436055,92.98515731044084,82.90733635840567,23.42541553092647
4420.25,110.15134688436055,92.98515731044084,82.90733635840567,23.42541553092647
4425.25,110.15134688436055,92.98515731044084,82.90733635840567,23.42541553092647
4430.25,110.15134688436055,93.94386834266385,82.90733635840567,23.42541553092647
4435.25,110.15134688436055,93.94386834266385,82.90733635840567,23.42541553092647
4440.25,110.15134688436055,93.94386834266385,82.90733635840567,23.42541553092647
4445.25,110.15134688436055,93.94386834266385,82.90733635840567,23.42541553092647
4450.25,110.15134688436055,93.94386834266385,82.90733635840567,23.42541553092647
4455.25,110.15134688436055,93.94386834266385,82.90733635840567,23.42541553092647
4460.25,110.15134688436055,96.3615942593581,82.90733635840567,23.42541553092647
4465.25,110.15134688436055,96.3615942593581,82.90733635840567,23.42541553092647
4470.25,112.94060802996287,96.3615942593581,82.90733635840567,23.42541553092647
4475.25,112.94060802996287,98.95948201425743,82.90733635840567,23.42541553092647
4480.25,112.94060802996287,98.95948201425743,82.90733635840567,23.42541553092647
4485.25,112.94060802996287,98.95948201425743,82.90733635840567,23.42541553092647
4490.25,112.94060802996287,98.95948201425743,82.90733635840567,23.42541553092647
4495.25,112.94060802996287,98.95948201425743,82.90733635840567,23.42541553092647
4500.25,112.94060802996287,98.95948201425743,82.90733635840567,25.03034520341274
4505.25,112.94060802996287,98.95948201425743,82.90733635840567,25.03034520341274
4510.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4515.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4520.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4525.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4530.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4535.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4540.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4545.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4550.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4555.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4560.25,112.94060802996287,98.95948201425743,84.73388080111513,25.03034520341274
4565.25,112.94060802996287,98.95948201425743,86.81901468631536,25.03034520341274
4570.25,112.94060802996287,98.95948201425743,86.81901468631536,25.03034520341274
4575.25,112.94060802996287,98.95948201425743,86.81901468631536,26.617109498589944
4580.25,112.94060802996287,98.95948201425743,86.81901468631536,26.617109498589944
4585.25,112.94060802996287,98.95948201425743,86.81901468631536,26.617109498589944
4590.25,112.94060802996287,98.95948201425743,86.81901468631536,26.617109498589944
4595.25,115.04377477730003,98.95948201425743,86.81901468631536,26.617109498589944
4600.25,115.04377477730003,98.95948201425743,86.81901468631536,26.617109498589944
4605.25,115.04377477730003,99.72690303223497,86.81901468631536,26.617109498589944
4610.25,115.04377477730003,99.72690303223497,86.81901468631536,26.617109498589944
4615.25,115.04377477730003,99.72690303223497,86.81901468631536,26.617109498589944
4620.25,115.04377477730003,99.72690303223497,86.81901468631536,26.617109498589944
4625.25,115.04377477730003,99.72690303223497,86.81901468631536,26.617109498589944
4630.25,115.04377477730003,99.72690303223497,86.81901468631536,26.617109498589944
4635.25,115.04377477730003,101.97756738908924,86.81901468631536,26.617109498589944
4640.25,115.04377477730003,101.97756738908924,86.81901468631536,26.617109498589944
4645.25,115.04377477730003,106.85539592516744,86.81901468631536,26.617109498589944
4650.25,115.04377477730003,106.85539592516744,86.81901468631536,26.617109498589944
4655.25,117.25582214465797,106.85539592516744,86.81901468631536,26.617109498589944
4660.25,117.25582214465797,106.85539592516744,86.81901468631536,26.617109498589944
4665.25,117.25582214465797,106.85539592516744,86.81901468631536,26.617109498589944
4670.25,117.25582214465797,106.85539592516744,86.81901468631536,26.617109498589944
4675.25,117.25582214465797,106.85539592516744,86.81901468631536,26.617109498589944
4680.25,117.25582214465797,106.85539592516744,86.81901468631536,26.617109498589944
4685.25,117.25582214465797,106.85539592516744,86.81901468631536,26.617109498589944
4690.25,117.25582214465797,106.85539592516744,86.81901468631536,28.420335140925264
4695.25,117.25582214465797,106.85539592516744,88.54056562022039,28.420335140925264
4700.25,117.25582214465797,106.85539592516744,88.54056562022039,28.420335140925264
4705.25,120.38288563036178,106.85539592516744,88.54056562022039,28.420335140925264
4710.25,120.38288563036178,106.85539592516744,88.54056562022039,28.420335140925264
4715.25,120.38288563036178,106.85539592516744,88.54056562022039,28.420335140925264
4720.25,120.38288563036178,106.85539592516744,88.54056562022039,28.420335140925264
4725.25,120.38288563036178,106.85539592516744,88.54056562022039,28.420335140925264
4730.25,122.4197723583309,106.85539592516744,88.54056562022039,28.420335140925264
4735.25,122.4197723583309,106.85539592516744,88.54056562022039,28.420335140925264
4740.25,122.4197723583309,106.85539592516744,88.54056562022039,28.420335140925264
4745.25,122.4197723583309,106.85539592516744,88.54056562022039,28.420335140925264
4750.25,122.4197723583309,106.85539592516744,88.54056562022039,28.420335140925264
4755.25,124.61662486472943,106.85539592516744,88.54056562022039,28.420335140925264
4760.25,124.61662486472943,107.58670033044865,88.54056562022039,28.420335140925264
4765.25,126.87445851916499,107.58670033044865,88.54056562022039,28.420335140925264
4770.25,126.87445851916499,107.58670033044865,88.54056562022039,28.420335140925264
4775.25,126.87445851916499,107.58670033044865,88.54056562022039,28.420335140925264
4780.25,126.87445851916499,107.58670033044865,90.47030602522679,28.420335140925264
4785.25,126.87445851916499,107.58670033044865,90.47030602522679,28.420335140925264
4790.25,126.87445851916499,108.57247512874238,90.47030602522679,28.420335140925264
4795.25,126.87445851916499,108.57247512874238,90.47030602522679,28.420335140925264
4800.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4805.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4810.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4815.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4820.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4825.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4830.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4835.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4840.25,128.04250465439208,108.57247512874238,90.47030602522679,28.420335140925264
4845.25,130.8172902035218,108.57247512874238,90.47030602522679,28.420335140925264
4850.25,130.8172902035218,108.57247512874238,90.47030602522679,28.420335140925264
4855.25,130.8172902035218,110.75664926801448,90.47030602522679,28.420335140925264
4860.25,130.8172902035218,110.75664926801448,90.47030602522679,28.420335140925264
4865.25,130.8172902035218,113.70970382445819,90.47030602522679,28.420335140925264
4870.25,130.8172902035218,113.70970382445819,90.47030602522679,28.420335140925264
4875.25,130.8172902035218,113.70970382445819,90.47030602522679,28.420335140925264
4880.25,130.8172902035218,118.64190993852708,90.47030602522679,28.420335140925264
4885.25,130.8172902035218,118.64190993852708,90.47030602522679,28.420335140925264
4890.25,130.8172902035218,118.64190993852708,90.47030602522679,28.420335140925264
4895.25,130.8172902035218,118.64190993852708,90.47030602522679,28.420335140925264
4900.25,130.8172902035218,118.64190993852708,90.47030602522679,28.420335140925264
4905.25,130.8172902035218,118.64190993852708,90.47030602522679,28.420335140925264
4910.25,130.8172902035218,123.23584887933805,90.47030602522679,28.420335140925264
4915.25,130.8172902035218,123.23584887933805,90.47030602522679,28.420335140925264
4920.25,130.8172902035218,123.23584887933805,90.47030602522679,28.420335140925264
4925.25,130.8172902035218,123.23584887933805,90.47030602522679,28.420335140925264
4930.25,130.8172902035218,123.23584887933805,90.47030602522679,28.420335140925264
4935.25,130.8172902035218,123.23584887933805,90.47030602522679,28.420335140925264
4940.25,130.8172902035218,123.23584887933805,90.47030602522679,28.420335140925264
4945.25,132.92304779691005,123.23584887933805,90.47030602522679,28.420335140925264
4950.25,132.92304779691005,123.23584887933805,90.47030602522679,28.420335140925264
4955.25,132.92304779691005,125.48632784159193,90.47030602522679,30.59426304451338
4960.25,132.92304779691005,125.48632784159193,90.47030602522679,30.59426304451338
4965.25,132.92304779691005,125.48632784159193,90.47030602522679,30.59426304451338
4970.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
4975.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
4980.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
4985.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
4990.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
4995.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
5000.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
5005.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
5010.25,135.34395439449932,125.48632784159193,90.47030602522679,30.59426304451338
5015.25,135.34395439449932,125.48632784159193,90.47030602522679,32.435006886454346
5020.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5025.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5030.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5035.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5040.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5045.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5050.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5055.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5060.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5065.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5070.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5075.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5080.25,135.34395439449932,127.74944726672106,90.47030602522679,32.435006886454346
5085.25,139.88930510860575,130.34771121696554,92.19688045025353,32.435006886454346
5090.25,139.88930510860575,130.34771121696554,92.19688045025353,32.435006886454346
5095.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5100.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5105.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5110.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5115.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5120.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5125.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5130.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5135.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5140.25,139.88930510860575,132.5043027921052,92.19688045025353,32.435006886454346
5145.25,139.88930510860575,135.3442278621639,92.19688045025353,32.435006886454346
5150.25,139.88930510860575,135.3442278621639,92.19688045025353,32.435006886454346
5155.25,139.88930510860575,135.3442278621639,92.19688045025353,34.688735738169456
5160.25,139.88930510860575,135.3442278621639,92.19688045025353,34.688735738169456
5165.25,139.88930510860575,135.3442278621639,92.19688045025353,34.688735738169456
5170.25,139.88930510860575,135.3442278621639,92.19688045025353,34.688735738169456
5175.25,139.88930510860575,135.3442278621639,92.19688045025353,34.688735738169456
5180.25,139.88930510860575,139.37388302958703,92.19688045025353,34.688735738169456
5185.25,139.88930510860575,139.37388302958703,92.19688045025353,34.688735738169456
5190.25,139.88930510860575,139.37388302958703,92.19688045025353,34.688735738169456
5195.25,139.88930510860575,139.37388302958703,92.19688045025353,34.688735738169456
5200.25,139.88930510860575,139.37388302958703,92.19688045025353,34.688735738169456
5205.25,139.88930510860575,139.37388302958703,92.19688045025353,34.688735738169456
5210.25,139.88930510860575,139.37388302958703,92.19688045025353,34.688735738169456
5215.25,139.88930510860575,139.37388302958703,92.19688045025353,34.688735738169456
5220.25,142.33311225289287,139.37388302958703,92.19688045025353,34.688735738169456
5225.25,142.33311225289287,141.1823110718516,92.19688045025353,34.688735738169456
5230.25,142.33311225289287,141.1823110718516,92.19688045025353,34.688735738169456
5235.25,142.33311225289287,141.1823110718516,92.19688045025353,34.688735738169456
5240.25,142.33311225289287,141.1823110718516,92.19688045025353,34.688735738169456
5245.25,142.33311225289287,141.1823110718516,92.19688045025353,36.651588669597785
5250.25,142.33311225289287,141.1823110718516,92.19688045025353,36.651588669597785
5255.25,144.6979277465418,141.1823110718516,92.19688045025353,36.651588669597785
5260.25,144.6979277465418,141.1823110718516,93.02291027706306,36.651588669597785
5265.25,144.6979277465418,141.1823110718516,93.02291027706306,36.651588669597785
5270.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5275.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5280.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5285.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5290.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5295.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5300.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5305.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5310.25,144.6979277465418,143.22301381674754,93.02291027706306,36.651588669597785
5315.25,147.39181060465927,143.22301381674754,93.02291027706306,36.651588669597785
5320.25,147.39181060465927,143.22301381674754,93.02291027706306,36.651588669597785
5325.25,147.39181060465927,143.22301381674754,96.15629389388572,36.651588669597785
5330.25,147.39181060465927,143.22301381674754,96.15629389388572,36.651588669597785
5335.25,147.39181060465927,143.22301381674754,96.15629389388572,36.651588669597785
5340.25,149.90834671276352,143.22301381674754,96.15629389388572,36.651588669597785
5345.25,149.90834671276352,143.22301381674754,96.15629389388572,36.651588669597785
5350.25,149.90834671276352,143.22301381674754,96.15629389388572,36.651588669597785
5355.25,149.90834671276352,146.00460633822843,96.15629389388572,36.651588669597785
5360.25,149.90834671276352,146.00460633822843,96.15629389388572,36.651588669597785
5365.25,149.90834671276352,146.00460633822843,96.15629389388572,36.651588669597785
5370.25,149.90834671276352,146.00460633822843,96.15629389388572,36.651588669597785
5375.25,149.90834671276352,146.00460633822843,96.15629389388572,36.651588669597785
5380.25,149.90834671276352,146.00460633822843,99.24689309773541,36.651588669597785
5385.25,149.90834671276352,147.11653054499874,101.11267591575302,36.651588669597785
5390.25,149.90834671276352,147.11653054499874,101.11267591575302,36.651588669597785
5395.25,149.90834671276352,147.11653054499874,101.11267591575302,36.651588669597785
5400.25,149.90834671276352,147.11653054499874,101.11267591575302,36.651588669597785
5405.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5410.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5415.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5420.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5425.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5430.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5435.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5440.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5445.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5450.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5455.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5460.25,151.52526023074694,147.11653054499874,101.11267591575302,36.651588669597785
5465.25,151.52526023074694,147.11653054499874,103.82066607814218,36.651588669597785
5470.25,151.52526023074694,147.11653054499874,103.82066607814218,36.651588669597785
5475.25,151.52526023074694,147.11653054499874,103.82066607814218,36.651588669597785
5480.25,151.52526023074694,151.8917452215003,103.82066607814218,36.651588669597785
5485.25,151.52526023074694,151.8917452215003,103.82066607814218,36.651588669597785
5490.25,151.52526023074694,151.8917452215003,103.82066607814218,36.651588669597785
5495.25,151.52526023074694,151.8917452215003,103.82066607814218,36.651588669597785
5500.25,151.52526023074694,151.8917452215003,103.82066607814218,36.651588669597785
5505.25,151.52526023074694,151.8917452215003,103.82066607814218,36.651588669597785
5510.25,151.52526023074694,151.8917452215003,103.82066607814218,36.651588669597785
5515.25,151.52526023074694,159.84158964374404,103.82066607814218,36.651588669597785
5520.25,154.8813740548158,159.84158964374404,103.82066607814218,38.45837075863886
5525.25,154.8813740548158,159.84158964374404,103.82066607814218,38.45837075863886
5530.25,154.8813740548158,159.84158964374404,103.82066607814218,38.45837075863886
5535.25,154.8813740548158,162.35001056078653,103.82066607814218,38.45837075863886
5540.25,154.8813740548158,162.35001056078653,103.82066607814218,38.45837075863886
5545.25,154.8813740548158,162.35001056078653,103.82066607814218,38.45837075863886
5550.25,154.8813740548158,162.35001056078653,103.82066607814218,38.45837075863886
5555.25,154.8813740548158,162.35001056078653,103.82066607814218,38.45837075863886
5560.25,154.8813740548158,162.35001056078653,103.82066607814218,38.45837075863886
5565.25,154.8813740548158,162.35001056078653,103.82066607814218,38.45837075863886
5570.25,154.8813740548158,162.35001056078653,105.66237627222273,38.45837075863886
5575.25,154.8813740548158,162.35001056078653,105.66237627222273,38.45837075863886
5580.25,154.8813740548158,162.35001056078653,105.66237627222273,38.45837075863886
5585.25,157.5545887520999,162.35001056078653,105.66237627222273,38.45837075863886
5590.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5595.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5600.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5605.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5610.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5615.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5620.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5625.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5630.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5635.25,160.88858437932393,162.35001056078653,105.66237627222273,38.45837075863886
5640.25,163.76365359834486,162.35001056078653,105.66237627222273,38.45837075863886
5645.25,163.76365359834486,162.35001056078653,105.66237627222273,38.45837075863886
5650.25,163.76365359834486,162.35001056078653,105.66237627222273,38.45837075863886
5655.25,163.76365359834486,164.3479071062735,105.66237627222273,38.45837075863886
5660.25,163.76365359834486,164.3479071062735,105.66237627222273,38.45837075863886
5665.25,163.76365359834486,164.3479071062735,105.66237627222273,38.45837075863886
5670.25,163.76365359834486,164.3479071062735,105.66237627222273,38.45837075863886
5675.25,163.76365359834486,164.3479071062735,105.66237627222273,38.45837075863886
5680.25,163.76365359834486,164.3479071062735,105.66237627222273,38.45837075863886
5685.25,163.76365359834486,164.3479071062735,105.66237627222273,38.45837075863886
5690.25,163.76365359834486,170.46425352440474,105.66237627222273,38.45837075863886
5695.25,163.76365359834486,170.46425352440474,105.66237627222273,38.45837075863886
5700.25,163.76365359834486,170.46425352440474,105.66237627222273,38.45837075863886
5705.25,163.76365359834486,170.46425352440474,105.66237627222273,38.45837075863886
5710.25,163.76365359834486,170.46425352440474,105.66237627222273,38.45837075863886
5715.25,163.76365359834486,170.46425352440474,105.66237627222273,38.45837075863886
5720.25,163.76365359834486,170.46425352440474,105.66237627222273,38.45837075863886
5725.25,163.76365359834486,170.46425352440474,106.49357687877543,39.337531697661355
5730.25,163.76365359834486,170.46425352440474,106.49357687877543,39.337531697661355
5735.25,163.76365359834486,174.20787318921975,106.49357687877543,39.337531697661355
5740.25,163.76365359834486,174.20787318921975,106.49357687877543,39.337531697661355
5745.25,163.76365359834486,177.27969839652758,106.49357687877543,39.337531697661355
5750.25,163.76365359834486,177.27969839652758,106.49357687877543,39.337531697661355
5755.25,163.76365359834486,177.27969839652758,106.49357687877543,39.337531697661355
5760.25,165.16354896781678,177.27969839652758,106.49357687877543,39.337531697661355
5765.25,165.16354896781678,177.27969839652758,106.49357687877543,39.337531697661355
5770.25,165.16354896781678,177.27969839652758,106.49357687877543,39.337531697661355
5775.25,165.16354896781678,177.27969839652758,106.49357687877543,39.337531697661355
5780.25,165.16354896781678,177.27969839652758,106.49357687877543,39.337531697661355
5785.25,165.16354896781678,177.27969839652758,106.49357687877543,39.337531697661355
5790.25,165.16354896781678,177.27969839652758,106.49357687877543,42.62977603460494
5795.25,165.16354896781678,177.27969839652758,106.49357687877543,42.62977603460494
5800.25,165.16354896781678,177.27969839652758,106.49357687877543,42.62977603460494
5805.25,168.49543208406243,177.27969839652758,106.49357687877543,42.62977603460494
5810.25,168.49543208406243,180.70641884086677,106.49357687877543,42.62977603460494
5815.25,168.49543208406243,180.70641884086677,106.49357687877543,42.62977603460494
5820.25,168.49543208406243,180.70641884086677,106.49357687877543,42.62977603460494
5825.25,168.49543208406243,180.70641884086677,106.49357687877543,42.62977603460494
5830.25,168.49543208406243,181.2645171309456,106.49357687877543,42.62977603460494
5835.25,168.49543208406243,181.2645171309456,106.49357687877543,42.62977603460494
5840.25,168.49543208406243,181.2645171309456,106.49357687877543,42.62977603460494
5845.25,168.49543208406243,181.2645171309456,106.49357687877543,42.62977603460494
5850.25,168.49543208406243,183.42650671610505,106.49357687877543,42.62977603460494
5855.25,168.49543208406243,183.42650671610505,106.49357687877543,42.62977603460494
5860.25,168.49543208406243,185.95134774185345,106.49357687877543,42.62977603460494
5865.25,168.49543208406243,185.95134774185345,106.49357687877543,42.62977603460494
5870.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5875.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5880.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5885.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5890.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5895.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5900.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5905.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5910.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5915.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5920.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5925.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5930.25,168.49543208406243,189.76481126893822,106.49357687877543,42.62977603460494
5935.25,168.49543208406243,190.72277342380704,106.49357687877543,42.62977603460494
5940.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5945.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5950.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5955.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5960.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5965.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5970.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5975.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5980.25,168.49543208406243,190.72277342380704,117.56960814172106,42.62977603460494
5985.25,168.49543208406243,190.72277342380704,117.56960814172106,44.3797382266509
5990.25,168.49543208406243,190.72277342380704,117.56960814172106,44.3797382266509
5995.25,168.49543208406243,190.72277342380704,117.56960814172106,44.3797382266509
6000.25,168.49543208406243,190.72277342380704,119.94815368189057,44.3797382266509
6005.25,168.49543208406243,190.72277342380704,119.94815368189057,44.3797382266509
6010.25,168.49543208406243,190.72277342380704,119.94815368189057,44.3797382266509
6015.25,168.49543208406243,190.72277342380704,119.94815368189057,44.3797382266509
6020.25,168.49543208406243,190.72277342380704,119.94815368189057,44.3797382266509
6025.25,168.49543208406243,190.72277342380704,119.94815368189057,44.3797382266509
6030.25,168.49543208406243,190.72277342380704,121.88167802466785,44.3797382266509
6035.25,168.49543208406243,190.72277342380704,121.88167802466785,44.3797382266509
6040.25,168.49543208406243,190.72277342380704,121.88167802466785,44.3797382266509
6045.25,168.49543208406243,193.70074366866447,121.88167802466785,44.3797382266509
6050.25,168.49543208406243,193.70074366866447,121.88167802466785,47.444528056882675
6055.25,168.49543208406243,193.70074366866447,121.88167802466785,47.444528056882675
6060.25,168.49543208406243,193.70074366866447,121.88167802466785,47.444528056882675
6065.25,168.49543208406243,195.59581400673284,121.88167802466785,47.444528056882675
6070.25,168.49543208406243,195.59581400673284,121.88167802466785,47.444528056882675
6075.25,168.49543208406243,195.59581400673284,121.88167802466785,47.444528056882675
6080.25,168.49543208406243,195.59581400673284,121.88167802466785,47.444528056882675
6085.25,168.49543208406243,195.59581400673284,121.88167802466785,47.444528056882675
6090.25,168.49543208406243,195.59581400673284,121.88167802466785,47.444528056882675
6095.25,168.49543208406243,195.59581400673284,121.88167802466785,47.444528056882675
6100.25,168.49543208406243,195.59581400673284,121.88167802466785,47.444528056882675
6105.25,168.49543208406243,198.89583969596075,121.88167802466785,47.444528056882675
6110.25,168.49543208406243,198.89583969596075,121.88167802466785,47.444528056882675
6115.25,168.49543208406243,203.2342068864054,121.88167802466785,47.444528056882675
6120.25,168.49543208406243,203.2342068864054,121.88167802466785,47.444528056882675
6125.25,168.49543208406243,203.2342068864054,121.88167802466785,47.444528056882675
6130.25,168.49543208406243,203.2342068864054,121.88167802466785,47.444528056882675
6135.25,168.49543208406243,203.2342068864054,121.88167802466785,47.444528056882675
6140.25,168.49543208406243,205.37240122243458,121.88167802466785,47.444528056882675
6145.25,168.49543208406243,205.37240122243458,121.88167802466785,47.444528056882675
6150.25,168.49543208406243,205.37240122243458,121.88167802466785,47.444528056882675
6155.25,168.49543208406243,205.37240122243458,121.88167802466785,47.444528056882675
6160.25,168.49543208406243,205.37240122243458,121.88167802466785,47.444528056882675
6165.25,168.49543208406243,207.45215063291087,121.88167802466785,47.444528056882675
