time_s,rest_time_s,energy,food_items,searching,grabbing,deposit,homing,resting,avoidance,gamma_f,gamma_r,gamma_l,entered_deposit,completed_deposit
10410.25,80.0,312312.7671446506,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10415.25,80.0,312467.8082613758,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10420.25,80.0,312622.849378101,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10425.25,80.0,312777.8904948262,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10430.25,80.0,312932.9316115514,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10435.25,80.0,313087.97272827657,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10440.25,80.0,313243.01384500175,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10445.25,80.0,313398.05496172694,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10450.25,80.0,313553.09607845213,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10455.25,80.0,313708.1371951773,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10460.25,80.0,313863.1783119025,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10465.25,80.0,314018.2194286277,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10470.25,80.0,314173.2605453529,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10475.25,80.0,314328.30166207807,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10480.25,80.0,314483.34277880326,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10485.25,80.0,314638.38389552844,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10490.25,80.0,314793.42501225363,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10495.25,80.0,314948.4661289788,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10500.25,80.0,315103.507245704,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10505.25,80.0,315258.5483624292,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10510.25,80.0,315413.5894791544,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10515.25,80.0,315568.6305958796,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10520.25,80.0,315723.67171260476,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10525.25,80.0,315878.71282932995,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10530.25,80.0,316033.75394605513,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10535.25,80.0,316188.7950627803,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10540.25,80.0,316343.8361795055,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10545.25,80.0,316498.8772962307,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10550.25,80.0,316653.9184129559,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10555.25,80.0,316808.9595296811,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10560.25,80.0,316964.00064640626,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10565.25,80.0,317119.04176313145,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10570.25,80.0,317274.08287985664,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10575.25,80.0,317429.1239965818,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10580.25,80.0,317584.165113307,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10585.25,80.0,317739.2062300322,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10590.25,80.0,317894.2473467574,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10595.25,80.0,318049.2884634826,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10600.25,80.0,318204.32958020776,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10605.25,80.0,318359.37069693295,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10610.25,80.0,318514.41181365814,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10615.25,80.0,318669.4529303833,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10620.25,80.0,318824.4940471085,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10625.25,80.0,318979.5351638337,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10630.25,80.0,319134.5762805589,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10635.25,80.0,319289.6173972841,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10640.25,80.0,319444.65851400926,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10645.25,80.0,319599.69963073445,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10650.25,80.0,319754.74074745964,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10655.25,80.0,319909.7818641848,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10660.25,80.0,320064.82298091,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10665.25,80.0,320219.8640976352,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10670.25,80.0,320374.9052143604,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10675.25,80.0,320529.9463310856,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10680.25,80.0,320684.98744781077,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10685.25,80.0,320840.02856453595,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10690.25,80.0,320995.06968126114,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10695.25,80.0,321150.11079798633,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10700.25,80.0,321305.1519147115,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10705.25,80.0,321460.1930314367,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10710.25,80.0,321615.2341481619,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10715.25,80.0,321770.2752648871,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10720.25,80.0,321925.31638161227,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10725.25,80.0,322080.35749833746,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10730.25,80.0,322235.39861506264,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10735.25,80.0,322390.43973178783,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10740.25,80.0,322545.480848513,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10745.25,80.0,322700.5219652382,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10750.25,80.0,322855.5630819634,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10755.25,80.0,323010.6041986886,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10760.25,80.0,323165.64531541377,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10765.25,80.0,323320.68643213896,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10770.25,80.0,323475.72754886415,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10775.25,80.0,323630.76866558933,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10780.25,80.0,323785.8097823145,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10785.25,80.0,323940.8508990397,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10790.25,80.0,324095.8920157649,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10795.25,80.0,324250.9331324901,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10800.25,80.0,324405.9742492153,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10805.25,80.0,324561.01536594046,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10810.25,80.0,324716.05648266565,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10815.25,80.0,324871.09759939084,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10820.25,80.0,325026.138716116,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10825.25,80.0,325181.1798328412,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10830.25,80.0,325336.2209495664,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10835.25,80.0,325491.2620662916,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10840.25,80.0,325646.3031830168,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10845.25,80.0,325801.34429974196,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10850.25,80.0,325956.38541646715,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10855.25,80.0,326111.42653319234,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10860.25,80.0,326266.4676499175,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10865.25,80.0,326421.5087666427,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10870.25,80.0,326576.5498833679,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10875.25,80.0,326731.5910000931,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10880.25,80.0,326886.6321168183,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10885.25,80.0,327041.67323354346,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10890.25,80.0,327196.71435026865,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10895.25,80.0,327351.75546699384,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10900.25,80.0,327506.796583719,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10905.25,80.0,327661.8377004442,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10910.25,80.0,327816.8788171694,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10915.25,80.0,327971.9199338946,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10920.25,80.0,328126.9610506198,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10925.25,80.0,328282.00216734497,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10930.25,80.0,328437.04328407015,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10935.25,80.0,328592.08440079534,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10940.25,80.0,328747.12551752053,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10945.25,80.0,328902.1666342457,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10950.25,80.0,329057.2077509709,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10955.25,80.0,329212.2488676961,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10960.25,80.0,329367.2899844213,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10965.25,80.0,329522.33110114647,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
10970.25,80.0,329677.37221787166,3.081429493465359,2.664982344457213,1.1116046231788717,0.5999999999999824,0.046004653019493066,3.4453581494372045,0.13205022990721507,0.009024731275279696,0.004374623191957694,0.008259430901351561,0.00999999999999971,0.00999999999999971
