time_s,macro_energy,micro_energy_mean,micro_energy_std
10250.25,370108.83560701535,434890.35,22031.157981708544
10255.25,370295.5342118836,434900.5,22096.471749750006
10260.25,370482.2328167519,435104.35,22520.216442454544
10265.25,370668.9314216201,435109.775,22293.785695359707
10270.25,370855.63002648833,435293.6,22337.43085669209
10275.25,371042.32863135653,435683.275,21928.011518503565
10280.25,371229.0272362248,435869.575,21777.342472180233
10285.25,371415.725841093,436262.625,22508.550121912005
10290.25,371602.42444596125,436664.675,22036.62463606042
10295.25,371789.1230508295,436670.325,21956.265910626174
10300.25,371975.8216556977,436470.575,21971.644436935643
10305.25,372162.520260566,436463.4,21836.685125666394
10310.25,372349.2188654342,436847.0,21868.861934266264
10315.25,372535.91747030243,437224.975,21952.4916568285
10320.25,372722.6160751707,437197.55,21824.591628710947
10325.25,372909.3146800389,437366.525,22053.62831187025
10330.25,373096.01328490715,437948.1,21945.670829402778
10335.25,373282.71188977535,438744.975,21981.419023930757
10340.25,373469.4104946436,438955.575,21889.93478577826
10345.25,373656.1090995119,439563.025,21635.61462769489
10350.25,373842.8077043801,439975.425,21495.892765843084
10355.25,374029.50630924833,440196.375,21386.949826427448
10360.25,374216.20491411653,440615.075,21984.327385392648
10365.25,374402.9035189848,440640.75,21899.78365389713
10370.25,374589.60212385305,440872.725,21775.449980841382
10375.25,374776.30072872125,440688.725,21781.922806667575
10380.25,374962.9993335895,441107.425,22045.14645960931
10385.25,375149.6979384577,441722.75,21389.81039829479
10390.25,375336.396543326,441733.8,21367.651370646705
10395.25,375523.0951481942,441540.575,21341.595142482318
10400.25,375709.79375306243,441742.85,21249.414224926295
10405.25,375896.4923579307,442148.275,21059.829183023423
10410.25,376083.1909627989,442345.375,21436.84246025111
10415.25,376269.88956766715,442552.825,21202.135398955103
10420.25,376456.58817253535,443173.325,21348.584594783442
10425.25,376643.2867774036,443591.35,20800.579224567282
10430.25,376829.9853822719,443601.725,20756.71788435313
10435.25,377016.6839871401,444020.425,21339.512142106832
10440.25,377203.38259200833,444034.175,21233.70701975105
10445.25,377390.08119687653,444235.325,21142.854811688157
10450.25,377576.7798017448,444217.575,20993.10188402669
10455.25,377763.47840661305,444397.125,21261.771119267676
10460.25,377950.17701148125,444576.0,21159.98587221882
10465.25,378136.8756163495,444759.825,20718.916405380012
10470.25,378323.5742212177,445147.475,21340.591860188062
10475.25,378510.272826086,445546.825,22013.443954504823
10480.25,378696.97143095423,445945.275,21692.751164401092
10485.25,378883.67003582243,446548.0,22318.573157238345
10490.25,379070.3686406907,446745.325,22281.462574035057
10495.25,379257.0672455589,446530.5,22341.94559007787
10500.25,379443.76585042715,447320.85,22522.58158720931
10505.25,379630.4644552954,447716.375,22722.778839814575
10510.25,379817.1630601636,447708.75,22651.20048281106
10515.25,380003.8616650319,447896.4,22636.894289025164
10520.25,380190.5602699001,448283.6,22428.40268643757
10525.25,380377.25887476833,448275.75,22149.65798974106
10530.25,380563.95747963653,448671.05,21868.988664830846
10535.25,380750.6560845048,449069.5,21583.93392578146
10540.25,380937.35468937305,448865.025,21597.834224595877
10545.25,381124.05329424125,449057.175,21920.787828865206
10550.25,381310.7518991095,449868.45,21254.594081574458
10555.25,381497.4505039777,449685.8,21263.069755388096
10560.25,381684.149108846,450310.8,21178.012068770764
10565.25,381870.84771371423,450944.575,21387.300402356184
10570.25,382057.54631858243,451378.575,21289.19451830259
10575.25,382244.2449234507,451604.025,22027.577902044177
10580.25,382430.9435283189,452019.8,21574.813340965433
10585.25,382617.64213318715,452429.725,21927.452288868968
10590.25,382804.3407380554,452232.0,21933.686360824075
10595.25,382991.0393429236,452426.4,21852.95860610183
10600.25,383177.7379477919,452424.4,21788.19729383319
10605.25,383364.4365526601,452424.2,22112.681478848288
10610.25,383551.13515752833,453024.45,21576.695994695296
10615.25,383737.8337623966,453016.375,21518.675608715443
10620.25,383924.5323672648,453407.175,21770.518640483166
10625.25,384111.23097213305,453396.4,21646.667886247527
10630.25,384297.92957700125,453786.525,21191.264179919162
10635.25,384484.6281818695,453566.75,21192.384910328048
10640.25,384671.3267867377,453729.875,21162.28248802867
10645.25,384858.025391606,454101.1,21752.616637200226
10650.25,385044.72399647423,454269.85,21699.593252581948
10655.25,385231.42260134243,455056.15,21195.613481095563
10660.25,385418.1212062107,455045.6,21552.012539783842
10665.25,385604.8198110789,455616.6,21436.862616821985
10670.25,385791.51841594715,455788.275,21335.330609534154
10675.25,385978.2170208154,455559.275,21332.988882670077
10680.25,386164.9156256836,455731.625,20979.10999847527
10685.25,386351.6142305519,455704.875,21339.358083787924
10690.25,386538.3128354201,455872.05,21225.93806460624
10695.25,386725.01144028833,456246.2,21420.73160596995
10700.25,386911.7100451566,457048.025,22498.45257357992
10705.25,387098.4086500248,457266.5,22740.285470393726
10710.25,387285.10725489305,457692.85,23001.14894662873
10715.25,387471.80585976125,457913.125,22968.090225694104
10720.25,387658.5044646295,458530.025,23116.720059691103
10725.25,387845.2030694978,458941.3,23147.46482819447
10730.25,388031.901674366,458752.125,23192.54911449203
10735.25,388218.60027923423,458963.625,23574.283219816567
10740.25,388405.29888410243,459170.4,23181.715085170035
10745.25,388591.9974889707,459169.75,23176.939784244598
10750.25,388778.69609383895,459166.175,22881.361198596227
10755.25,388965.39469870715,459167.325,22880.42305499671
10760.25,389152.0933035754,459560.6,22400.82762092731
10765.25,389338.7919084436,459762.875,22255.053511014637
10770.25,389525.4905133119,459967.85,22545.012834383127
10775.25,389712.1891181801,459756.175,22534.533655050975
10780.25,389898.88772304833,459747.875,22510.42184668304
10785.25,390085.5863279166,460144.3,22281.78457894475
10790.25,390272.2849327848,460548.15,22042.99717064356
10795.25,390458.98353765305,460953.125,22034.105057912497
10800.25,390645.68214252125,460951.575,21901.01747067074
10805.25,390832.3807473895,461144.4,22061.585760151058
10810.25,391019.0793522578,461137.675,21981.181869115342
10815.25,391205.777957126,461515.425,21898.28443881221
10820.25,391392.47656199423,461283.725,21850.227220629193
10825.25,391579.17516686243,461240.1,21804.46175447814
10830.25,391765.8737717307,461394.9,21337.950810176222
10835.25,391952.57237659895,461547.675,20981.346049839725
10840.25,392139.27098146715,461694.375,20846.48610685084
10845.25,392325.9695863354,461433.875,20809.652517897193
10850.25,392512.6681912036,462166.85,21266.154342993
10855.25,392699.3667960719,462309.95,20868.920674893565
10860.25,392886.06540094013,462664.075,21446.896869958247
10865.25,393072.76400580833,463216.175,21882.659882613105
10870.25,393259.4626106766,463371.65,21636.794777415624
10875.25,393446.1612155448,463728.25,21387.872463735144
10880.25,393632.85982041305,463901.5,21345.101400555584
10885.25,393819.5584252813,464080.6,21430.15882179831
10890.25,394006.2570301495,464261.725,21330.345644307432
10895.25,394192.9556350178,464455.9,21748.796850975457
10900.25,394379.654239886,464850.525,21727.61747248476
10905.25,394566.35284475423,465044.7,21843.09152506806
10910.25,394753.05144962244,465043.825,21751.67025053766
10915.25,394939.7500544907,465451.275,21407.756310345205
10920.25,395126.44865935895,465661.2,21271.74391910546
10925.25,395313.14726422715,465873.6,21020.013005229088
10930.25,395499.8458690954,466089.15,20529.497567281087
10935.25,395686.5444739636,466316.4,20137.666517374848
10940.25,395873.2430788319,466538.7,20831.886173544153
10945.25,396059.94168370013,466772.25,20810.293031334277
10950.25,396246.64028856833,466806.475,20761.706163165516
10955.25,396433.3388934366,467630.575,20116.102961324916
10960.25,396620.0374983048,467471.1,20105.863165753417
10965.25,396806.73610317305,467704.875,20037.909588218652
10970.25,396993.4347080413,467930.325,19757.132127427427
10975.25,397180.1333129095,467949.475,20086.331075650054
10980.25,397366.8319177778,468159.625,20398.450088563714
10985.25,397553.530522646,468370.9,20160.488510388335
10990.25,397740.22912751423,468781.725,20487.942337033874
10995.25,397926.9277323825,469390.75,20209.305733374415
11000.25,398113.6263372507,469599.325,20488.102147664264
11005.25,398300.32494211895,469398.9,20519.152869087942
11010.25,398487.02354698715,469596.675,20385.69390591414
11015.25,398673.7221518554,469790.85,20177.83553221207
11020.25,398860.4207567236,469775.35,20525.910532848477
11025.25,399047.1193615919,470372.675,19658.050208518267
11030.25,399233.81796646013,470569.775,20051.579026179585
11035.25,399420.51657132833,470968.225,19941.647756783415
11040.25,399607.2151761966,471171.625,19680.29543104282
11045.25,399793.9137810648,471566.7,19263.079095707937
11050.25,399980.61238593305,471560.2,19332.612400358623
11055.25,400167.3109908013,472150.1,19907.233403715345
11060.25,400354.0095956695,472546.075,20520.17467337023
11065.25,400540.7082005378,472751.05,20343.43280422456
11070.25,400727.406805406,472740.95,20214.699951953284
11075.25,400914.10541027423,472927.7,20635.485778992457
11080.25,401100.8040151425,472903.425,21004.104268585816
11085.25,401287.5026200107,472879.15,20968.620238406245
11090.25,401474.20122487895,473459.825,20447.199233651172
11095.25,401660.89982974716,473239.375,20468.83878980742
11100.25,401847.5984346154,473417.8,19969.487782239183
11105.25,402034.2970394837,473589.7,19915.512119890365
11110.25,402220.9956443519,473967.0,20648.186539318653
11115.25,402407.69424922013,473949.25,20602.772894079088
11120.25,402594.39285408834,474132.175,20801.95344374237
11125.25,402781.0914589566,474322.75,21038.231260018034
11130.25,402967.79006382485,475119.175,20958.306808712503
11135.25,403154.48866869305,475115.375,20742.727858592392
11140.25,403341.1872735613,475705.725,21071.105332139676
11145.25,403527.8858784295,475707.775,21016.704168782628
11150.25,403714.5844832978,475706.225,20943.764611588456
11155.25,403901.283088166,475909.175,20921.83059391852
11160.25,404087.98169303423,476308.075,20670.263211329097
11165.25,404274.6802979025,476898.875,21072.3989798415
11170.25,404461.3789027707,476893.5,21477.06159283667
11175.25,404648.07750763895,476685.2,21488.82126356632
11180.25,404834.77611250716,477071.5,21090.054943029427
11185.25,405021.4747173754,477048.8,20946.591379864174
11190.25,405208.1733222437,477015.75,20950.01650476677
11195.25,405394.8719271119,477388.1,21325.852511154157
11200.25,405581.57053198013,477773.275,21302.87646024886
11205.25,405768.26913684834,477969.25,21156.18664569539
11210.25,405954.9677417166,478573.1,20927.17945495761
11215.25,406141.66634658485,479183.7,20864.870403024317
11220.25,406328.36495145306,480005.325,20966.318102807774
11225.25,406515.0635563213,480225.15,21229.82013059696
11230.25,406701.7621611895,480236.65,21158.053790814505
11235.25,406888.4607660578,480449.725,21427.235352597985
11240.25,407075.15937092603,480464.825,21451.919835136552
11245.25,407261.85797579424,480467.1,21810.375764243498
11250.25,407448.5565806625,480260.825,21806.699167930594
11255.25,407635.2551855307,480454.325,21796.02498738302
11260.25,407821.95379039895,480450.975,21629.770312421835
11265.25,408008.65239526716,481250.1,21769.37434941574
11270.25,408195.3510001354,481864.975,21867.88055929575
11275.25,408382.0496050037,482086.6,22154.84559165331
11280.25,408568.7482098719,482711.375,22721.754933667096
11285.25,408755.44681474013,483140.875,22563.684532133153
11290.25,408942.14541960834,483376.675,22411.089342959767
11295.25,409128.8440244766,483810.9,22205.223220337146
11300.25,409315.54262934485,484041.75,21788.12577672756
11305.25,409502.24123421306,484271.475,21389.255802695076
11310.25,409688.9398390813,484297.6,21323.849448504836
11315.25,409875.6384439495,484299.425,21289.80089240209
11320.25,410062.3370488178,484283.7,21220.934296055395
11325.25,410249.03565368603,484868.425,21080.524926175938
11330.25,410435.73425855424,484847.525,21165.88374821909
11335.25,410622.4328634225,484618.075,21201.3954372849
11340.25,410809.1314682907,484585.25,20921.65739281905
11345.25,410995.83007315896,484940.5,21712.270962234696
11350.25,411182.5286780272,484684.5,21746.599989136233
11355.25,411369.2272828954,484825.125,21747.118960120326
11360.25,411555.9258877637,484970.7,22073.308855323434
11365.25,411742.6244926319,485121.0,21739.66045416763
11370.25,411929.32309750014,485884.8,22007.785470373885
11375.25,412116.0217023684,486260.75,22677.056382498147
11380.25,412302.7203072366,486636.025,22658.21635700006
11385.25,412489.41891210485,487207.7,22464.32968335579
11390.25,412676.11751697306,487387.475,21963.62514745972
11395.25,412862.8161218413,487990.65,22573.932200438627
11400.25,413049.5147267095,488199.675,22416.839819109762
11405.25,413236.2133315778,488408.7,22149.13273211843
11410.25,413422.91193644603,488408.275,22080.86155883925
11415.25,413609.61054131424,488621.575,21923.19559081488
11420.25,413796.3091461825,489038.475,21712.993771429243
11425.25,413983.0077510507,489251.1,21065.014313785785
11430.25,414169.70635591896,489259.225,21073.437903985316
11435.25,414356.4049607872,489459.925,21712.27648533486
11440.25,414543.1035656554,489454.1,21627.746474783267
11445.25,414729.8021705237,490042.2,21895.630604586386
11450.25,414916.5007753919,490043.125,21839.941223092268
11455.25,415103.19938026014,490220.65,21720.783301138104
11460.25,415289.8979851284,490190.3,21697.792111410785
11465.25,415476.5965899966,490567.15,21638.33832870491
11470.25,415663.29519486486,490936.125,21913.149092853473
11475.25,415849.99379973306,490904.425,21723.83487498524
11480.25,416036.6924046013,490662.825,21750.743283290918
11485.25,416223.3910094696,491025.275,21354.969969965423
11490.25,416410.0896143378,490781.65,21386.33978039487
11495.25,416596.78821920604,490732.4,21197.55125515681
11500.25,416783.48682407424,490894.85,20891.133456624608
11505.25,416970.1854289425,491662.925,20422.04466258521
11510.25,417156.88403381075,491843.15,20727.479336077024
11515.25,417343.58263867896,492231.025,20612.749000754968
11520.25,417530.2812435472,492823.625,20044.183863171507
11525.25,417716.9798484154,492623.425,20044.63782537926
11530.25,417903.6784532837,492617.6,20388.19180132216
11535.25,418090.3770581519,493418.975,20566.07283016437
11540.25,418277.07566302014,493219.675,20561.72333671536
11545.25,418463.7742678884,493423.75,20974.875246649262
11550.25,418650.4728727566,494241.55,21593.37176276554
11555.25,418837.17147762486,494453.275,21032.622476004388
11560.25,419023.87008249306,494659.6,21132.647807716854
11565.25,419210.5686873613,494863.45,21867.578469277294
11570.25,419397.2672922296,495061.0,21760.62081317994
11575.25,419583.9658970978,495459.0,21579.60479248867
11580.25,419770.66450196604,495659.7,21931.897077031437
11585.25,419957.36310683424,495464.45,21967.06008202964
11590.25,420144.0617117025,495665.6,21753.707708457423
11595.25,420330.76031657076,495670.35,22150.289138970624
11600.25,420517.45892143896,496067.675,22474.06745536119
11605.25,420704.1575263072,496054.2,22299.845771832148
11610.25,420890.8561311754,496236.675,22609.395088394667
11615.25,421077.5547360437,496227.25,22678.188908067594
11620.25,421264.25334091194,496421.875,22593.448340517323
11625.25,421450.95194578014,496809.975,22353.266212807135
11630.25,421637.6505506484,496594.475,22367.53585736759
11635.25,421824.3491555166,496564.575,22092.8403088676
11640.25,422011.04776038486,497137.825,22132.4429435755
11645.25,422197.74636525306,497318.5,22223.58848329855
11650.25,422384.4449701213,497295.125,22235.560704435247
11655.25,422571.1435749896,497676.925,22119.52728220305
11660.25,422757.8421798578,497659.175,22495.915451213026
11665.25,422944.54078472604,498040.525,22910.11671005028
11670.25,423131.23938959424,498435.15,23255.772575642375
11675.25,423317.9379944625,499042.375,23679.95806617117
11680.25,423504.63659933076,499452.3,23414.538725917708
11685.25,423691.33520419896,500076.4,23135.030343669314
11690.25,423878.0338090672,499902.525,23166.178220212
11695.25,424064.7324139354,499714.025,23180.383963183718
11700.25,424251.4310188037,500118.775,22855.302551172343
11705.25,424438.12962367194,500541.3,22846.89596170561
11710.25,424624.82822854014,500564.05,22544.37101412457
11715.25,424811.5268334084,500587.025,22283.287573159512
11720.25,424998.2254382766,500616.075,22623.284391598074
11725.25,425184.92404314486,500633.425,22632.17907401152
11730.25,425371.6226480131,500844.475,22569.082160516075
11735.25,425558.3212528813,500857.1,22595.097040674555
11740.25,425745.0198577496,501472.875,21867.336239883563
11745.25,425931.7184626178,501681.225,22252.357566797837
11750.25,426118.41706748604,501899.925,22855.365510654716
11755.25,426305.1156723543,502323.125,22519.787197942725
11760.25,426491.8142772225,503159.825,23899.60024248575
11765.25,426678.51288209076,503200.35,23633.97621624427
11770.25,426865.21148695896,503438.175,23895.02971332375
11775.25,427051.9100918272,503252.6,23914.630290159203
11780.25,427238.6086966954,503646.325,23800.756043414356
11785.25,427425.3073015637,503636.0,23594.45080813495
11790.25,427612.00590643194,503829.275,23721.885571780018
11795.25,427798.70451130014,504234.25,23966.10803666294
11800.25,427985.4031161684,504441.25,23966.121046698398
11805.25,428172.1017210366,504434.075,24332.925677220257
11810.25,428358.80032590486,504629.15,24233.862036208753
11815.25,428545.4989307731,504625.8,24229.07368735957
11820.25,428732.1975356413,504614.125,24241.402493525926
11825.25,428918.8961405096,504599.075,24255.052452543263
11830.25,429105.5947453778,504566.475,24366.982922196687
11835.25,429292.29335024604,504731.4,24030.126738689916
11840.25,429478.9919551143,505710.05,23238.370355620897
11845.25,429665.6905599825,506304.0,23385.34174007299
11850.25,429852.38916485076,506500.875,23118.49486916536
11855.25,430039.08776971896,506494.825,23088.834362644317
11860.25,430225.7863745872,507293.725,23837.674456480123
11865.25,430412.4849794555,507089.7,23855.434560284164
11870.25,430599.1835843237,507279.375,24235.727881386705
11875.25,430785.88218919194,507483.675,23854.482629856488
11880.25,430972.58079406014,508493.15,24117.97177993
11885.25,431159.2793989284,509121.975,24287.000307893624
11890.25,431345.9780037966,509363.625,24031.726805737973
11895.25,431532.67660866486,509618.1,24248.224032699796
11900.25,431719.3752135331,510680.0,24198.45257707608
11905.25,431906.0738184013,510729.975,23891.049745001266
11910.25,432092.7724232696,510750.7,23890.306369634527
11915.25,432279.4710281378,510956.125,23756.547978728413
11920.25,432466.16963300604,510762.0,23732.823783212145
11925.25,432652.8682378743,511369.0,24309.650830740044
11930.25,432839.5668427425,511583.425,24103.969366592406
11935.25,433026.26544761076,511585.475,24101.53627843306
11940.25,433212.96405247896,511378.3,24093.990929482814
11945.25,433399.6626573472,512173.375,24346.4180335758
11950.25,433586.3612622155,512575.425,24299.531489066307
11955.25,433773.0598670837,512787.375,24100.73965935745
11960.25,433959.75847195194,513184.25,24295.13949615231
11965.25,434146.45707682014,513385.625,24678.204189438602
11970.25,434333.1556816884,513994.425,24936.792287213386
11975.25,434519.85428655666,514199.85,24891.083527841853
11980.25,434706.55289142486,513996.5,24904.637409777722
11985.25,434893.2514962931,514772.9,24061.075037080118
11990.25,435079.9501011613,514957.625,23791.85987061804
11995.25,435266.6487060296,515742.575,24461.847444809337
12000.25,435453.34731089784,515531.35,24461.98694433876
12005.25,435640.04591576604,515307.75,24469.781855382364
12010.25,435826.7445206343,516087.975,24798.58570625803
12015.25,436013.4431255025,516070.675,24900.6975173513
12020.25,436200.14173037076,516254.95,24741.247611226077
12025.25,436386.84033523896,516446.425,25075.366024010997
12030.25,436573.5389401072,516451.175,25110.04149017132
12035.25,436760.2375449755,516457.95,24835.846881775546
12040.25,436946.9361498437,517469.675,25331.947035820696
12045.25,437133.63475471194,517481.175,25257.76577833291
12050.25,437320.33335958014,517677.15,25097.206201388235
12055.25,437507.0319644484,518480.775,24726.55044366531
12060.25,437693.73056931666,518284.4,24744.932123871342
12065.25,437880.42917418486,518891.625,25166.5788026129
12070.25,438067.1277790531,519304.25,25154.13136892228
12075.25,438253.8263839213,519306.525,24984.839476533063
12080.25,438440.5249887896,519711.5,25316.50342760627
12085.25,438627.22359365784,519916.25,25747.70145372204
12090.25,438813.92219852604,520107.5,25422.464812641592
12095.25,439000.6208033943,520094.025,25376.185583005277
12100.25,439187.3194082625,520295.85,25233.22377793809
12105.25,439374.01801313076,520500.15,24646.328432496797
12110.25,439560.716617999,520294.775,24638.060204805595
12115.25,439747.4152228672,520477.7,24437.67310061455
12120.25,439934.1138277355,520254.1,24427.415473500263
12125.25,440120.8124326037,521039.275,24001.97695593271
12130.25,440307.51103747194,520818.6,23969.954313994844
12135.25,440494.2096423402,520787.35,24002.584479645106
12140.25,440680.9082472084,520936.525,23943.988046702347
12145.25,440867.60685207666,521063.2,24345.81871204992
12150.25,441054.30545694486,521793.475,25298.159085556505
12155.25,441241.0040618131,522940.85,24784.41874726942
12160.25,441427.7026666813,523704.65,25385.81944196405
12165.25,441614.4012715496,523675.875,25448.750453914727
12170.25,441801.09987641784,523436.75,25467.553000828328
12175.25,441987.79848128604,523592.225,25758.118265522135
12180.25,442174.4970861543,523949.05,25207.643266676085
12185.25,442361.1956910225,524103.4,25525.780050813337
12190.25,442547.89429589076,523857.525,25523.60005256165
12195.25,442734.592900759,523811.425,25455.387298676582
12200.25,442921.2915056272,524155.875,25072.012934557628
12205.25,443107.9901104955,524309.325,24639.62530332239
12210.25,443294.6887153637,524662.1,24327.78300863028
12215.25,443481.38732023194,524624.55,24245.866322633225
12220.25,443668.0859251002,524380.7,24222.866086045637
12225.25,443854.7845299684,524724.7,24162.175662799906
12230.25,444041.48313483666,525090.075,24024.172086424227
12235.25,444228.18173970486,525055.0,23745.18077052689
12240.25,444414.8803445731,525624.65,23256.66580875255
12245.25,444601.5789494414,525809.825,23734.56014392567
12250.25,444788.2775543096,525795.675,23760.861574775125
12255.25,444974.97615917784,525984.0,23920.080644460628
12260.25,445161.67476404604,526186.275,24150.956323572886
12265.25,445348.3733689143,526186.75,24491.012047534907
12270.25,445535.0719737825,526389.475,24256.50787635403
12275.25,445721.77057865076,526602.1,24283.647345796307
12280.25,445908.469183519,527016.075,24378.64350795846
12285.25,446095.1677883872,527832.525,25067.1365460462
12290.25,446281.8663932555,528258.65,24776.947045388784
12295.25,446468.5649981237,528480.5,24614.32387249343
12300.25,446655.26360299194,528698.975,24583.239473635793
12305.25,446841.9622078602,528716.775,24609.124988876076
12310.25,447028.6608127284,528719.05,24337.78725300433
12315.25,447215.35941759666,528914.35,24416.483989356453
12320.25,447402.05802246486,529102.225,24641.281960982164
12325.25,447588.7566273331,529705.625,24911.16382122933
12330.25,447775.4552322014,529915.1,25203.96048917709
12335.25,447962.1538370696,529932.225,25162.7116311145
12340.25,448148.85244193784,529743.275,25157.002550097754
12345.25,448335.55104680604,529938.575,25926.38985668126
12350.25,448522.2496516743,530340.85,25858.21947616463
12355.25,448708.94825654256,530146.5,25845.217229692615
12360.25,448895.64686141076,530339.55,25556.925304797525
12365.25,449082.345466279,530933.5,26030.320137533843
12370.25,449269.0440711472,530927.45,26058.922253424065
12375.25,449455.7426760155,531928.375,25887.827604457758
12380.25,449642.44128088374,531944.6,25618.853360659996
12385.25,449829.13988575194,532145.525,25712.942471751943
12390.25,450015.8384906202,532738.125,26012.564641978788
12395.25,450202.5370954884,532722.85,25870.199344322802
12400.25,450389.23570035666,532698.35,25738.435208166793
12405.25,450575.93430522486,532868.225,25558.104206506105
12410.25,450762.6329100931,533028.2,25766.899735367857
12415.25,450949.3315149614,533191.1,26554.601315073436
12420.25,451136.0301198296,533150.625,26278.187219690877
12425.25,451322.72872469784,533106.55,26221.70530181056
12430.25,451509.42732956604,533059.55,26014.070017684662
12435.25,451696.1259344343,532813.675,26004.269013243287
12440.25,451882.82453930256,533367.35,26700.515722828277
12445.25,452069.52314417076,533938.35,26444.622381308454
12450.25,452256.221749039,534114.75,26791.373349923666
12455.25,452442.9203539072,534290.925,26719.683882638376
12460.25,452629.6189587755,534277.675,26471.031355533258
12465.25,452816.31756364374,534859.025,26122.264398987794
12470.25,453003.01616851194,534836.775,26090.591099678542
12475.25,453189.7147733802,535014.75,26805.613913880054
12480.25,453376.4133782484,535203.75,27108.777739876063
12485.25,453563.11198311666,535792.75,26664.985881770124
12490.25,453749.8105879849,535595.25,26698.369675412767
12495.25,453936.5091928531,535795.725,26598.897284814742
12500.25,454123.2077977214,535795.75,26610.757297096978
12505.25,454309.9064025896,536406.8,26476.122931048645
12510.25,454496.60500745784,536417.175,26495.84553568021
12515.25,454683.30361232604,536624.625,26926.13989305977
12520.25,454870.0022171943,536641.525,26918.388985842466
12525.25,455056.70082206256,537475.75,26407.14997992968
12530.25,455243.39942693076,537516.95,26113.666785516736
12535.25,455430.098031799,537740.825,26320.311193081
12540.25,455616.7966366672,537552.55,26318.46346953978
12545.25,455803.4952415355,537356.175,26315.021460909455
12550.25,455990.19384640374,537964.975,26518.80469861198
12555.25,456176.89245127194,538181.2,26001.99532531109
12560.25,456363.5910561402,538195.4,25706.18282928253
12565.25,456550.2896610084,537998.125,25691.248433379507
12570.25,456736.98826587666,538396.125,25588.35422175731
12575.25,456923.6868707449,538187.375,25560.123614785687
12580.25,457110.3854756131,538160.85,25455.495001619984
12585.25,457297.0840804814,539335.225,25353.299324607142
12590.25,457483.7826853496,539713.425,25205.914241763283
12595.25,457670.48129021784,539706.25,25182.995627009906
12600.25,457857.1798950861,540097.95,25330.23245496377
12605.25,458043.8784999543,540084.7,25325.20401788503
12610.25,458230.57710482256,541071.45,25464.728316781628
12615.25,458417.27570969076,541262.25,25239.67605403247
12620.25,458603.974314559,541244.05,25215.66351119875
12625.25,458790.6729194273,541621.125,24957.635670584365
12630.25,458977.3715242955,541807.875,25063.773099149
12635.25,459164.07012916374,541992.825,25236.587063985593
12640.25,459350.76873403194,541980.025,25142.616109270035
12645.25,459537.4673389002,541966.775,25222.77471266048
12650.25,459724.1659437684,542546.1,25855.464671950882
12655.25,459910.86454863666,542734.875,25806.309804302222
12660.25,460097.5631535049,542719.15,25612.794147944885
12665.25,460284.2617583731,542698.7,25610.74607264497
12670.25,460470.9603632414,542465.2,25634.871268157367
12675.25,460657.6589681096,542428.775,25637.40261230894
12680.25,460844.35757297784,542597.525,25576.060065139533
12685.25,461031.0561778461,542975.05,26213.683326127597
12690.25,461217.7547827143,543356.85,26076.74380391463
12695.25,461404.45338758256,543953.725,25959.930954128617
12700.25,461591.15199245076,543954.875,25972.922718248807
12705.25,461777.850597319,544357.825,25593.213113794936
12710.25,461964.5492021873,544566.625,26410.43290923352
12715.25,462151.2478070555,544764.85,26187.244677562012
12720.25,462337.94641192374,544568.25,26240.41833746177
12725.25,462524.64501679194,544766.475,26268.421132000396
12730.25,462711.3436216602,544951.425,26309.786629230293
12735.25,462898.04222652846,545330.75,26549.57835022997
12740.25,463084.74083139666,545319.075,26360.6546409725
12745.25,463271.4394362649,545502.45,26134.75554692448
12750.25,463458.1380411331,545688.525,25833.662420002027
12755.25,463644.8366460014,545871.9,25629.582352039997
12760.25,463831.53525086964,546059.775,26063.80191723044
12765.25,464018.23385573784,546251.925,25574.01586695224
12770.25,464204.9324606061,546434.85,25535.330602471156
12775.25,464391.6310654743,546411.475,25492.478888745303
12780.25,464578.32967034256,546790.35,25291.84789665437
12785.25,464765.02827521076,547579.575,25473.63611070522
12790.25,464951.726880079,547973.075,25641.305958855235
12795.25,465138.4254849473,547952.85,25611.3777346124
12800.25,465325.1240898155,547927.45,25996.918657506314
12805.25,465511.82269468374,548707.675,26665.22643960904
12810.25,465698.52129955194,548886.325,26483.95561303343
12815.25,465885.2199044202,549261.6,26225.294545581368
12820.25,466071.91850928846,549233.05,26049.134005231346
12825.25,466258.61711415666,549804.95,25989.077423698596
12830.25,466445.3157190249,550199.125,25021.7144389753
12835.25,466632.0143238931,550398.25,25319.34524627365
12840.25,466818.7129287614,550807.275,25514.082847627993
12845.25,467005.41153362964,550805.05,25809.456580583013
12850.25,467192.11013849784,550998.55,26515.009750563928
12855.25,467378.8087433661,551195.425,26233.501282484678
12860.25,467565.5073482343,551191.4,25917.177246278192
12865.25,467752.20595310256,551389.4,26219.44635885739
12870.25,467938.9045579708,551593.475,25967.36333637139
12875.25,468125.603162839,552000.25,26393.280522938032
12880.25,468312.3017677073,553016.7,26597.43828190978
12885.25,468499.0003725755,552848.0,26602.722439160243
12890.25,468685.69897744374,553261.75,26640.79308293017
12895.25,468872.39758231194,553879.775,26661.2701161371
12900.25,469059.0961871802,554299.6,26461.474839188384
12905.25,469245.79479204846,554911.775,26609.55138936252
12910.25,469432.49339691666,554937.225,26431.15822174891
12915.25,469619.1920017849,554959.975,26493.256437122353
12920.25,469805.8906066531,555181.6,26220.47368236318
12925.25,469992.5892115214,555197.825,26630.851916069547
12930.25,470179.28781638964,555415.4,26470.347341695386
12935.25,470365.98642125784,556040.4,26372.2494454872
